COD;DESCRICAO;CODUF;DESCUF;SIGLAUF;LONGITUDE;LATITUDE
1703867;CARIRI DO TOCANTINS;17;TOCANTINS;TO;-49,17104073;-11,88899746
1703883;CARMOLÂNDIA;17;TOCANTINS;TO;-48,39595993;-7,031478778
1703891;CARRASCO BONITO;17;TOCANTINS;TO;-48,03063343;-5,322661355
1703909;CASEARA;17;TOCANTINS;TO;-49,94869227;-9,267406219
1704105;CENTENÁRIO;17;TOCANTINS;TO;-47,33839851;-8,958463639
1704600;CHAPADA DE AREIA;17;TOCANTINS;TO;-49,18310786;-10,14198858
1705102;CHAPADA DA NATIVIDADE;17;TOCANTINS;TO;-47,75390489;-11,62426783
1705508;COLINAS DO TOCANTINS;17;TOCANTINS;TO;-48,48159454;-8,054624675
1705557;COMBINADO;17;TOCANTINS;TO;-46,55207234;-12,81860767
1705607;CONCEIÇÃO DO TOCANTINS;17;TOCANTINS;TO;-47,29286881;-12,21727777
1706001;COUTO MAGALHÃES;17;TOCANTINS;TO;-49,17657157;-8,35511837
1706100;CRISTALÂNDIA;17;TOCANTINS;TO;-49,18630029;-10,59072464
1706258;CRIXÁS DO TOCANTINS;17;TOCANTINS;TO;-48,91551383;-11,10427429
1706506;DARCINÓPOLIS;17;TOCANTINS;TO;-47,75216111;-6,712351001
1707009;DIANÓPOLIS;17;TOCANTINS;TO;-46,82040907;-11,62523188
1707108;DIVINÓPOLIS DO TOCANTINS;17;TOCANTINS;TO;-49,20541319;-9,79530114
1707207;DOIS IRMÃOS DO TOCANTINS;17;TOCANTINS;TO;-49,06733864;-9,26129671
1707306;DUERÉ;17;TOCANTINS;TO;-49,26587592;-11,34128542
1707405;ESPERANTINA;17;TOCANTINS;TO;-48,5441476;-5,366608059
1707553;FÁTIMA;17;TOCANTINS;TO;-48,89898266;-10,75250873
1707652;FIGUEIRÓPOLIS;17;TOCANTINS;TO;-49,17384673;-12,13677998
1707702;FILADÉLFIA;17;TOCANTINS;TO;-47,48496414;-7,337611906
1708205;FORMOSO DO ARAGUAIA;17;TOCANTINS;TO;-49,52686036;-11,80514197
1708254;FORTALEZA DO TABOCÃO;17;TOCANTINS;TO;-48,51742642;-9,058965301
1708304;GOIANORTE;17;TOCANTINS;TO;-48,93689019;-8,770520805
1709005;GOIATINS;17;TOCANTINS;TO;-47,31543549;-7,70917239
1709302;GUARAÍ;17;TOCANTINS;TO;-48,50864061;-8,836165658
1709500;GURUPI;17;TOCANTINS;TO;-49,07147747;-11,72977232
1709807;IPUEIRAS;17;TOCANTINS;TO;-48,45192623;-11,24628862
1710508;ITACAJÁ;17;TOCANTINS;TO;-47,7681124;-8,390980552
1710706;ITAGUATINS;17;TOCANTINS;TO;-47,47993595;-5,775385088
1710904;ITAPIRATINS;17;TOCANTINS;TO;-48,11119961;-8,384329593
1711100;ITAPORÃ DO TOCANTINS;17;TOCANTINS;TO;-48,6932637;-8,568828612
1711506;JAÚ DO TOCANTINS;17;TOCANTINS;TO;-48,59460829;-12,65292637
1711803;JUARINA;17;TOCANTINS;TO;-49,09864319;-8,117423968
1711902;LAGOA DA CONFUSÃO;17;TOCANTINS;TO;-49,62008534;-10,78869556
1711951;LAGOA DO TOCANTINS;17;TOCANTINS;TO;-47,56144663;-10,2968867
1712009;LAJEADO;17;TOCANTINS;TO;-48,35850395;-9,744682436
1712157;LAVANDEIRA;17;TOCANTINS;TO;-46,50667572;-12,79165879
1712405;LIZARDA;17;TOCANTINS;TO;-46,67516546;-9,594570288
1712454;LUZINÓPOLIS;17;TOCANTINS;TO;-47,85682804;-6,19398966
1712504;MARIANÓPOLIS DO TOCANTINS;17;TOCANTINS;TO;-49,65103399;-9,798880359
1712702;MATEIROS;17;TOCANTINS;TO;-46,41246574;-10,54442885
1712801;MAURILÂNDIA DO TOCANTINS;17;TOCANTINS;TO;-47,50487996;-5,952566421
1713205;MIRACEMA DO TOCANTINS;17;TOCANTINS;TO;-48,38799131;-9,568346078
1713304;MIRANORTE;17;TOCANTINS;TO;-48,59263194;-9,517404731
1713601;MONTE DO CARMO;17;TOCANTINS;TO;-48,11042003;-10,76354219
1713700;MONTE SANTO DO TOCANTINS;17;TOCANTINS;TO;-48,9908906;-10,00559143
1713809;PALMEIRAS DO TOCANTINS;17;TOCANTINS;TO;-47,55868353;-6,611862335
1713957;MURICILÂNDIA;17;TOCANTINS;TO;-48,60674528;-7,138519285
1714203;NATIVIDADE;17;TOCANTINS;TO;-47,72725753;-11,70535738
1714302;NAZARÉ;17;TOCANTINS;TO;-47,66697718;-6,372557969
1714880;NOVA OLINDA;17;TOCANTINS;TO;-48,42480679;-7,633314911
1715002;NOVA ROSALÂNDIA;17;TOCANTINS;TO;-48,90618072;-10,56687114
1715101;NOVO ACORDO;17;TOCANTINS;TO;-47,66814839;-9,968486466
1715150;NOVO ALEGRE;17;TOCANTINS;TO;-46,57729735;-12,90993867
1715259;NOVO JARDIM;17;TOCANTINS;TO;-46,6307873;-11,81587505
1715507;OLIVEIRA DE FÁTIMA;17;TOCANTINS;TO;-48,90740157;-10,70836271
1715705;PALMEIRANTE;17;TOCANTINS;TO;-47,93424971;-7,857561376
1715754;PALMEIRÓPOLIS;17;TOCANTINS;TO;-48,41341396;-13,03988843
1716109;PARAÍSO DO TOCANTINS;17;TOCANTINS;TO;-48,88663008;-10,17122075
1716208;PARANÃ;17;TOCANTINS;TO;-47,88408373;-12,62048149
1716307;PAU D'ARCO;17;TOCANTINS;TO;-49,36330648;-7,539998356
1716505;PEDRO AFONSO;17;TOCANTINS;TO;-48,17755611;-8,964449592
1716604;PEIXE;17;TOCANTINS;TO;-48,53781063;-12,02977383
1716653;PEQUIZEIRO;17;TOCANTINS;TO;-48,93517987;-8,593340654
1716703;COLMÉIA;17;TOCANTINS;TO;-48,75706659;-8,729371807
1717008;PINDORAMA DO TOCANTINS;17;TOCANTINS;TO;-47,57568772;-11,13820258
1717206;PIRAQUÊ;17;TOCANTINS;TO;-48,29370739;-6,769777033
1717503;PIUM;17;TOCANTINS;TO;-49,16665801;-10,44093112
1717800;PONTE ALTA DO BOM JESUS;17;TOCANTINS;TO;-46,46958679;-12,08781291
1717909;PONTE ALTA DO TOCANTINS;17;TOCANTINS;TO;-47,54118036;-10,74067285
1718006;PORTO ALEGRE DO TOCANTINS;17;TOCANTINS;TO;-47,0474256;-11,6072591
1718204;PORTO NACIONAL;17;TOCANTINS;TO;-48,41215346;-10,70856992
1718303;PRAIA NORTE;17;TOCANTINS;TO;-47,81473173;-5,396712877
1718402;PRESIDENTE KENNEDY;17;TOCANTINS;TO;-48,50433067;-8,529960828
1718451;PUGMIL;17;TOCANTINS;TO;-48,89422045;-10,42430716
1718501;RECURSOLÂNDIA;17;TOCANTINS;TO;-47,2380412;-8,735360454
1718550;RIACHINHO;17;TOCANTINS;TO;-48,1410455;-6,442211388
1718659;RIO DA CONCEIÇÃO;17;TOCANTINS;TO;-46,8803997;-11,40494002
1718709;RIO DOS BOIS;17;TOCANTINS;TO;-48,53304797;-9,343742239
1718758;RIO SONO;17;TOCANTINS;TO;-47,89994164;-9,347789334
1718808;SAMPAIO;17;TOCANTINS;TO;-47,87579246;-5,349295616
1718840;SANDOLÂNDIA;17;TOCANTINS;TO;-49,93338815;-12,54160017
1718865;SANTA FÉ DO ARAGUAIA;17;TOCANTINS;TO;-48,6939418;-7,149936385
1718881;SANTA MARIA DO TOCANTINS;17;TOCANTINS;TO;-47,74527042;-8,774976449
1718899;SANTA RITA DO TOCANTINS;17;TOCANTINS;TO;-48,90929401;-10,86645537
1718907;SANTA ROSA DO TOCANTINS;17;TOCANTINS;TO;-48,11995422;-11,451404
1719004;SANTA TEREZA DO TOCANTINS;17;TOCANTINS;TO;-47,80628832;-10,28236153
1720002;SANTA TEREZINHA DO TOCANTINS;17;TOCANTINS;TO;-47,68428536;-6,436997618
1720101;SÃO BENTO DO TOCANTINS;17;TOCANTINS;TO;-47,91939229;-6,044999257
1720150;SÃO FÉLIX DO TOCANTINS;17;TOCANTINS;TO;-46,65498083;-10,17328585
1720200;SÃO MIGUEL DO TOCANTINS;17;TOCANTINS;TO;-47,57300234;-5,553819529
1720259;SÃO SALVADOR DO TOCANTINS;17;TOCANTINS;TO;-48,23208499;-12,74743341
1720309;SÃO SEBASTIÃO DO TOCANTINS;17;TOCANTINS;TO;-48,20383415;-5,258961454
1720499;SÃO VALÉRIO;17;TOCANTINS;TO;-48,23294843;-11,97306746
1720655;SILVANÓPOLIS;17;TOCANTINS;TO;-48,17982414;-11,14986131
1720804;SÍTIO NOVO DO TOCANTINS;17;TOCANTINS;TO;-47,63742265;-5,604726857
1720853;SUCUPIRA;17;TOCANTINS;TO;-48,91112628;-11,98622151
1720903;TAGUATINGA;17;TOCANTINS;TO;-46,4387317;-12,39614174
1720937;TAIPAS DO TOCANTINS;17;TOCANTINS;TO;-46,9845718;-12,19283721
1720978;TALISMÃ;17;TOCANTINS;TO;-49,09111843;-12,78753841
1721000;PALMAS;17;TOCANTINS;TO;-48,35104371;-10,16325333
1721109;TOCANTÍNIA;17;TOCANTINS;TO;-48,37587967;-9,558147734
1721208;TOCANTINÓPOLIS;17;TOCANTINS;TO;-47,42741293;-6,325634376
1721257;TUPIRAMA;17;TOCANTINS;TO;-48,2066848;-8,980569549
1721307;TUPIRATINS;17;TOCANTINS;TO;-48,12299574;-8,395529997
1722081;WANDERLÂNDIA;17;TOCANTINS;TO;-47,95626773;-6,850125517
1722107;XAMBIOÁ;17;TOCANTINS;TO;-48,53160107;-6,41188502
2100055;AÇAILÂNDIA;21;MARANHÃO;MA;-47,50666459;-4,951377
2100105;AFONSO CUNHA;21;MARANHÃO;MA;-43,320869;-4,135015477
2100154;ÁGUA DOCE DO MARANHÃO;21;MARANHÃO;MA;-42,1155512;-2,840278279
2100204;ALCÂNTARA;21;MARANHÃO;MA;-44,41701254;-2,403276525
2100303;ALDEIAS ALTAS;21;MARANHÃO;MA;-43,46873485;-4,630779495
2100402;ALTAMIRA DO MARANHÃO;21;MARANHÃO;MA;-45,46467583;-4,162269267
2100436;ALTO ALEGRE DO MARANHÃO;21;MARANHÃO;MA;-44,44824749;-4,207227
2100477;ALTO ALEGRE DO PINDARÉ;21;MARANHÃO;MA;-45,84207962;-3,665170374
2100501;ALTO PARNAÍBA;21;MARANHÃO;MA;-45,92734401;-9,108365932
2100550;AMAPÁ DO MARANHÃO;21;MARANHÃO;MA;-46,0091799;-1,680921495
2100600;AMARANTE DO MARANHÃO;21;MARANHÃO;MA;-46,75063755;-5,557662
2100709;ANAJATUBA;21;MARANHÃO;MA;-44,62067003;-3,257554842
2100808;ANAPURUS;21;MARANHÃO;MA;-43,10579251;-3,667034662
2100832;APICUM-AÇU;21;MARANHÃO;MA;-45,07665207;-1,530591578
2100873;ARAGUANÃ;21;MARANHÃO;MA;-45,66879448;-2,949125623
2100907;ARAIOSES;21;MARANHÃO;MA;-41,89913945;-2,889255846
2100956;ARAME;21;MARANHÃO;MA;-46,01363628;-4,886081505
2101004;ARARI;21;MARANHÃO;MA;-44,77883465;-3,45917097
2101103;AXIXÁ;21;MARANHÃO;MA;-44,05458581;-2,837796837
2101202;BACABAL;21;MARANHÃO;MA;-44,78155596;-4,23152463
2101251;BACABEIRA;21;MARANHÃO;MA;-44,31542299;-2,985824779
2101301;BACURI;21;MARANHÃO;MA;-45,13734894;-1,724046318
2101350;BACURITUBA;21;MARANHÃO;MA;-44,73574201;-2,710871977
2101400;BALSAS;21;MARANHÃO;MA;-46,03899267;-7,53116999
2101509;BARÃO DE GRAJAÚ;21;MARANHÃO;MA;-43,0264527;-6,758955206
2101608;BARRA DO CORDA;21;MARANHÃO;MA;-45,23901102;-5,5083395
2101707;BARREIRINHAS;21;MARANHÃO;MA;-42,82780251;-2,750085949
2101731;BELÁGUA;21;MARANHÃO;MA;-43,51006164;-3,156772228
2101772;BELA VISTA DO MARANHÃO;21;MARANHÃO;MA;-45,24824588;-3,73773325
2101806;BENEDITO LEITE;21;MARANHÃO;MA;-44,5598568;-7,218799795
2101905;BEQUIMÃO;21;MARANHÃO;MA;-44,78573016;-2,462062995
2101939;BERNARDO DO MEARIM;21;MARANHÃO;MA;-44,7643231;-4,630287491
2101970;BOA VISTA DO GURUPI;21;MARANHÃO;MA;-46,29871005;-1,793296136
2102002;BOM JARDIM;21;MARANHÃO;MA;-45,60188939;-3,544160978
2102036;BOM JESUS DAS SELVAS;21;MARANHÃO;MA;-46,85324122;-4,489968353
2102077;BOM LUGAR;21;MARANHÃO;MA;-45,03110786;-4,375509601
2102101;BREJO;21;MARANHÃO;MA;-42,75084783;-3,679178
2102150;BREJO DE AREIA;21;MARANHÃO;MA;-45,58209527;-4,330629897
2102200;BURITI;21;MARANHÃO;MA;-42,92510618;-3,9455715
2102309;BURITI BRAVO;21;MARANHÃO;MA;-43,83562154;-5,835288132
2102325;BURITICUPU;21;MARANHÃO;MA;-46,45149532;-4,325947726
2102358;BURITIRANA;21;MARANHÃO;MA;-47,01722509;-5,588915142
2102374;CACHOEIRA GRANDE;21;MARANHÃO;MA;-44,05968502;-2,931921039
2102408;CAJAPIÓ;21;MARANHÃO;MA;-44,67337716;-2,882882203
2102507;CAJARI;21;MARANHÃO;MA;-45,00796533;-3,323868831
2102556;CAMPESTRE DO MARANHÃO;21;MARANHÃO;MA;-47,36763286;-6,164716646
2102606;CÂNDIDO MENDES;21;MARANHÃO;MA;-45,73726837;-1,453889109
2102705;CANTANHEDE;21;MARANHÃO;MA;-44,38181614;-3,628364312
2102754;CAPINZAL DO NORTE;21;MARANHÃO;MA;-44,33043625;-4,721245389
2102804;CAROLINA;21;MARANHÃO;MA;-47,4700918;-7,330783005
2102903;CARUTAPERA;21;MARANHÃO;MA;-46,02315083;-1,200602
2103000;CAXIAS;21;MARANHÃO;MA;-43,35853943;-4,86167499
2103109;CEDRAL;21;MARANHÃO;MA;-44,53078953;-1,997915926
2103125;CENTRAL DO MARANHÃO;21;MARANHÃO;MA;-44,8318437;-2,191313908
2103158;CENTRO DO GUILHERME;21;MARANHÃO;MA;-46,03996011;-2,456985082
2103174;CENTRO NOVO DO MARANHÃO;21;MARANHÃO;MA;-46,12840895;-2,144291699
2103208;CHAPADINHA;21;MARANHÃO;MA;-43,36112078;-3,74002452
2103257;CIDELÂNDIA;21;MARANHÃO;MA;-47,78423278;-5,177421047
2103307;CODÓ;21;MARANHÃO;MA;-43,88608024;-4,4513375
2103406;COELHO NETO;21;MARANHÃO;MA;-43,01401362;-4,2547375
2103505;COLINAS;21;MARANHÃO;MA;-44,24978023;-6,02736552
2103554;CONCEIÇÃO DO LAGO-AÇU;21;MARANHÃO;MA;-44,90301591;-3,841118458
2103604;COROATÁ;21;MARANHÃO;MA;-44,1255992;-4,128976
2103703;CURURUPU;21;MARANHÃO;MA;-44,86776162;-1,825520781
2103752;DAVINÓPOLIS;21;MARANHÃO;MA;-47,40499639;-5,534456216
2103802;DOM PEDRO;21;MARANHÃO;MA;-44,44000991;-5,038447635
2103901;DUQUE BACELAR;21;MARANHÃO;MA;-42,9441802;-4,147819097
2104008;ESPERANTINÓPOLIS;21;MARANHÃO;MA;-44,8860687;-4,870300897
2104057;ESTREITO;21;MARANHÃO;MA;-47,44788299;-6,56808498
2104073;FEIRA NOVA DO MARANHÃO;21;MARANHÃO;MA;-46,68735522;-6,963135541
2104081;FERNANDO FALCÃO;21;MARANHÃO;MA;-44,9107074;-6,154978463
2104099;FORMOSA DA SERRA NEGRA;21;MARANHÃO;MA;-46,18635701;-6,435304106
2104107;FORTALEZA DOS NOGUEIRAS;21;MARANHÃO;MA;-46,18555754;-6,965926087
2104206;FORTUNA;21;MARANHÃO;MA;-44,16062843;-5,736224132
2104305;GODOFREDO VIANA;21;MARANHÃO;MA;-45,77175481;-1,409800187
2104404;GONÇALVES DIAS;21;MARANHÃO;MA;-44,30590654;-5,143955569
2104503;GOVERNADOR ARCHER;21;MARANHÃO;MA;-44,27575653;-5,025387824
2104552;GOVERNADOR EDISON LOBÃO;21;MARANHÃO;MA;-47,36893584;-5,747411739
2104602;GOVERNADOR EUGÊNIO BARROS;21;MARANHÃO;MA;-44,24696265;-5,322491002
2104628;GOVERNADOR LUIZ ROCHA;21;MARANHÃO;MA;-44,07088734;-5,472864685
2104651;GOVERNADOR NEWTON BELLO;21;MARANHÃO;MA;-45,6745018;-3,42970472
2104677;GOVERNADOR NUNES FREIRE;21;MARANHÃO;MA;-45,88148113;-2,13496236
2104701;GRAÇA ARANHA;21;MARANHÃO;MA;-44,33579126;-5,404821213
2104800;GRAJAÚ;21;MARANHÃO;MA;-46,14239564;-5,818548431
2104909;GUIMARÃES;21;MARANHÃO;MA;-44,59774646;-2,135077158
2105005;HUMBERTO DE CAMPOS;21;MARANHÃO;MA;-43,46509214;-2,591223972
2105104;ICATU;21;MARANHÃO;MA;-44,06584847;-2,774827863
2105153;IGARAPÉ DO MEIO;21;MARANHÃO;MA;-45,1833277;-3,636708522
2105203;IGARAPÉ GRANDE;21;MARANHÃO;MA;-44,86740335;-4,660853806
2105302;IMPERATRIZ;21;MARANHÃO;MA;-47,47981081;-5,526524025
2105351;ITAIPAVA DO GRAJAÚ;21;MARANHÃO;MA;-45,7926825;-5,144582262
2105401;ITAPECURU MIRIM;21;MARANHÃO;MA;-44,35426339;-3,39904548
2105427;ITINGA DO MARANHÃO;21;MARANHÃO;MA;-47,52790996;-4,455003998
2105450;JATOBÁ;21;MARANHÃO;MA;-44,21991477;-5,819666937
2105476;JENIPAPO DOS VIEIRAS;21;MARANHÃO;MA;-45,63337911;-5,369424926
2105500;JOÃO LISBOA;21;MARANHÃO;MA;-47,40503615;-5,453662942
2105609;JOSELÂNDIA;21;MARANHÃO;MA;-44,69915256;-4,972693329
2105658;JUNCO DO MARANHÃO;21;MARANHÃO;MA;-46,07072607;-1,874609598
2105708;LAGO DA PEDRA;21;MARANHÃO;MA;-45,12589136;-4,564744515
2105807;LAGO DO JUNCO;21;MARANHÃO;MA;-45,05134439;-4,607643218
2105906;LAGO VERDE;21;MARANHÃO;MA;-44,93763523;-4,038711295
2105922;LAGOA DO MATO;21;MARANHÃO;MA;-43,52755912;-6,045277297
2105948;LAGO DOS RODRIGUES;21;MARANHÃO;MA;-44,97644233;-4,612375777
2105963;LAGOA GRANDE DO MARANHÃO;21;MARANHÃO;MA;-45,39061428;-4,993123737
2105989;LAJEADO NOVO;21;MARANHÃO;MA;-47,03244752;-6,191609227
2106003;LIMA CAMPOS;21;MARANHÃO;MA;-44,46934033;-4,517045987
2106102;LORETO;21;MARANHÃO;MA;-45,13924164;-7,094454165
2106201;LUÍS DOMINGUES;21;MARANHÃO;MA;-45,89533199;-1,325460244
2106300;MAGALHÃES DE ALMEIDA;21;MARANHÃO;MA;-42,20150669;-3,396667674
2106326;MARACAÇUMÉ;21;MARANHÃO;MA;-45,95863904;-2,05616455
2106359;MARAJÁ DO SENA;21;MARANHÃO;MA;-45,45723765;-4,620313324
2106375;MARANHÃOZINHO;21;MARANHÃO;MA;-45,85561145;-2,235616992
2106409;MATA ROMA;21;MARANHÃO;MA;-43,12038942;-3,61904551
2106508;MATINHA;21;MARANHÃO;MA;-45,03642894;-3,09840003
2106607;MATÕES;21;MARANHÃO;MA;-43,20120828;-5,522465019
2106631;MATÕES DO NORTE;21;MARANHÃO;MA;-44,55024451;-3,62751878
2106672;MILAGRES DO MARANHÃO;21;MARANHÃO;MA;-42,61075283;-3,582206641
2106706;MIRADOR;21;MARANHÃO;MA;-44,36260979;-6,377565695
2106755;MIRANDA DO NORTE;21;MARANHÃO;MA;-44,58427569;-3,562644774
2106805;MIRINZAL;21;MARANHÃO;MA;-44,78575599;-2,064224192
2106904;MONÇÃO;21;MARANHÃO;MA;-45,24758467;-3,49393248
2107001;MONTES ALTOS;21;MARANHÃO;MA;-47,07043951;-5,828562504
2107100;MORROS;21;MARANHÃO;MA;-44,04454454;-2,861478953
2107209;NINA RODRIGUES;21;MARANHÃO;MA;-43,90448476;-3,462464289
2107258;NOVA COLINAS;21;MARANHÃO;MA;-46,25932522;-7,120566004
2107308;NOVA IORQUE;21;MARANHÃO;MA;-44,04862673;-6,733203306
2107357;NOVA OLINDA DO MARANHÃO;21;MARANHÃO;MA;-45,70453604;-2,799886544
2107407;OLHO D'ÁGUA DAS CUNHÃS;21;MARANHÃO;MA;-45,11957962;-4,13727593
2107456;OLINDA NOVA DO MARANHÃO;21;MARANHÃO;MA;-45,00323537;-2,997477615
2107506;PAÇO DO LUMIAR;21;MARANHÃO;MA;-44,09869235;-2,528063
2107605;PALMEIRÂNDIA;21;MARANHÃO;MA;-44,90446389;-2,647774278
2107704;PARAIBANO;21;MARANHÃO;MA;-43,98576205;-6,431825414
2107803;PARNARAMA;21;MARANHÃO;MA;-43,09040135;-5,684467176
2107902;PASSAGEM FRANCA;21;MARANHÃO;MA;-43,78174523;-6,173994426
2108009;PASTOS BONS;21;MARANHÃO;MA;-44,08860251;-6,604027732
2108058;PAULINO NEVES;21;MARANHÃO;MA;-42,54542398;-2,71820599
2108108;PAULO RAMOS;21;MARANHÃO;MA;-45,23998;-4,447956766
2108207;PEDREIRAS;21;MARANHÃO;MA;-44,60373488;-4,569350688
2108256;PEDRO DO ROSÁRIO;21;MARANHÃO;MA;-45,34645373;-2,968114673
2108306;PENALVA;21;MARANHÃO;MA;-45,17646169;-3,293233318
2108405;PERI MIRIM;21;MARANHÃO;MA;-44,8502907;-2,573054649
2108454;PERITORÓ;21;MARANHÃO;MA;-44,32585352;-4,370225118
2108504;PINDARÉ-MIRIM;21;MARANHÃO;MA;-45,34686792;-3,605500575
2108603;PINHEIRO;21;MARANHÃO;MA;-45,0839266;-2,5227405
2108702;PIO XII;21;MARANHÃO;MA;-45,16996039;-3,88758753
2108801;PIRAPEMAS;21;MARANHÃO;MA;-44,22828088;-3,725329066
2108900;POÇÃO DE PEDRAS;21;MARANHÃO;MA;-44,9515514;-4,750025211
2109007;PORTO FRANCO;21;MARANHÃO;MA;-47,3821649;-6,354181864
2109056;PORTO RICO DO MARANHÃO;21;MARANHÃO;MA;-44,58374789;-1,857223215
2109106;PRESIDENTE DUTRA;21;MARANHÃO;MA;-44,49291886;-5,282374258
2109205;PRESIDENTE JUSCELINO;21;MARANHÃO;MA;-44,07677942;-2,928229246
2109239;PRESIDENTE MÉDICI;21;MARANHÃO;MA;-45,82070865;-2,383664047
2109270;PRESIDENTE SARNEY;21;MARANHÃO;MA;-45,37130226;-2,59553056
2109304;PRESIDENTE VARGAS;21;MARANHÃO;MA;-44,03340187;-3,402011522
2109403;PRIMEIRA CRUZ;21;MARANHÃO;MA;-43,4424433;-2,510583172
2109452;RAPOSA;21;MARANHÃO;MA;-44,10251616;-2,415074903
2109502;RIACHÃO;21;MARANHÃO;MA;-46,62335014;-7,364565
2109551;RIBAMAR FIQUENE;21;MARANHÃO;MA;-47,38347779;-5,933822859
2109601;ROSÁRIO;21;MARANHÃO;MA;-44,2475186;-2,941543035
2109700;SAMBAÍBA;21;MARANHÃO;MA;-45,3442032;-7,138350897
2109759;SANTA FILOMENA DO MARANHÃO;21;MARANHÃO;MA;-44,56371404;-5,499766807
2109809;SANTA HELENA;21;MARANHÃO;MA;-45,30516119;-2,234532509
2109908;SANTA INÊS;21;MARANHÃO;MA;-45,37827245;-3,65857452
2110005;SANTA LUZIA;21;MARANHÃO;MA;-45,66501172;-3,968391465
2110039;SANTA LUZIA DO PARUÁ;21;MARANHÃO;MA;-45,77646156;-2,546161475
2110104;SANTA QUITÉRIA DO MARANHÃO;21;MARANHÃO;MA;-42,56287301;-3,498484995
2110203;SANTA RITA;21;MARANHÃO;MA;-44,31994808;-3,134116766
2110237;SANTANA DO MARANHÃO;21;MARANHÃO;MA;-42,40076776;-3,113068343
2110278;SANTO AMARO DO MARANHÃO;21;MARANHÃO;MA;-43,25528494;-2,502721199
2110302;SANTO ANTÔNIO DOS LOPES;21;MARANHÃO;MA;-44,36144743;-4,873819576
2110401;SÃO BENEDITO DO RIO PRETO;21;MARANHÃO;MA;-43,52999187;-3,332766004
2110500;SÃO BENTO;21;MARANHÃO;MA;-44,82834518;-2,6970075
2110609;SÃO BERNARDO;21;MARANHÃO;MA;-42,42300966;-3,36543651
2110658;SÃO DOMINGOS DO AZEITÃO;21;MARANHÃO;MA;-44,65042391;-6,80442501
2110708;SÃO DOMINGOS DO MARANHÃO;21;MARANHÃO;MA;-44,39287926;-5,565642
2110807;SÃO FÉLIX DE BALSAS;21;MARANHÃO;MA;-44,81144766;-7,084685154
2110856;SÃO FRANCISCO DO BREJÃO;21;MARANHÃO;MA;-47,3911374;-5,130200787
2110906;SÃO FRANCISCO DO MARANHÃO;21;MARANHÃO;MA;-42,86532173;-6,252797917
2111003;SÃO JOÃO BATISTA;21;MARANHÃO;MA;-44,81176185;-2,953332912
2111029;SÃO JOÃO DO CARÚ;21;MARANHÃO;MA;-46,25492548;-3,560803407
2111052;SÃO JOÃO DO PARAÍSO;21;MARANHÃO;MA;-47,05061042;-6,466222286
2111078;SÃO JOÃO DO SOTER;21;MARANHÃO;MA;-43,8181818;-5,115739264
2111102;SÃO JOÃO DOS PATOS;21;MARANHÃO;MA;-43,70291017;-6,498208152
2111201;SÃO JOSÉ DE RIBAMAR;21;MARANHÃO;MA;-44,05754812;-2,55585852
2111250;SÃO JOSÉ DOS BASÍLIOS;21;MARANHÃO;MA;-44,58244652;-5,048687245
2111300;SÃO LUÍS;21;MARANHÃO;MA;-44,29791856;-2,531885985
2111409;SÃO LUÍS GONZAGA DO MARANHÃO;21;MARANHÃO;MA;-44,6627085;-4,373918491
2111508;SÃO MATEUS DO MARANHÃO;21;MARANHÃO;MA;-44,46856281;-4,03455051
2111532;SÃO PEDRO DA ÁGUA BRANCA;21;MARANHÃO;MA;-48,42362359;-5,088910997
2111573;SÃO PEDRO DOS CRENTES;21;MARANHÃO;MA;-46,53258035;-6,828555641
2111607;SÃO RAIMUNDO DAS MANGABEIRAS;21;MARANHÃO;MA;-45,48483143;-7,026962657
2111631;SÃO RAIMUNDO DO DOCA BEZERRA;21;MARANHÃO;MA;-45,08416279;-5,103181845
2111672;SÃO ROBERTO;21;MARANHÃO;MA;-44,99190116;-5,017366882
2111706;SÃO VICENTE FERRER;21;MARANHÃO;MA;-44,88690458;-2,890731064
2111722;SATUBINHA;21;MARANHÃO;MA;-45,23362958;-4,035735495
2111748;SENADOR ALEXANDRE COSTA;21;MARANHÃO;MA;-44,05630151;-5,261076544
2111763;SENADOR LA ROCQUE;21;MARANHÃO;MA;-47,28919142;-5,441832495
2111789;SERRANO DO MARANHÃO;21;MARANHÃO;MA;-45,11464085;-1,852645542
2111805;SÍTIO NOVO;21;MARANHÃO;MA;-46,69498334;-5,870629891
2111904;SUCUPIRA DO NORTE;21;MARANHÃO;MA;-44,18860271;-6,478284448
2111953;SUCUPIRA DO RIACHÃO;21;MARANHÃO;MA;-43,54585332;-6,420108405
2112001;TASSO FRAGOSO;21;MARANHÃO;MA;-45,74412352;-8,479831018
2112100;TIMBIRAS;21;MARANHÃO;MA;-43,93843397;-4,253840505
2112209;TIMON;21;MARANHÃO;MA;-42,8337279;-5,10068111
2112233;TRIZIDELA DO VALE;21;MARANHÃO;MA;-44,6106852;-4,570126857
2112274;TUFILÂNDIA;21;MARANHÃO;MA;-45,63391648;-3,676404118
2112308;TUNTUM;21;MARANHÃO;MA;-44,64901215;-5,24965554
2112407;TURIAÇU;21;MARANHÃO;MA;-45,36915242;-1,669022048
2112456;TURILÂNDIA;21;MARANHÃO;MA;-45,30676531;-2,228833525
2112506;TUTÓIA;21;MARANHÃO;MA;-42,27684721;-2,763550197
2112605;URBANO SANTOS;21;MARANHÃO;MA;-43,40424847;-3,2084095
