siglaTribunal;grau;classe;orgaoJulgador_codigoOrgao;assunto;pct_movs_acima_100_dias;chave
TJPA;G2;221;23034;8829;0.22222222222222224;TJPA|23034|221|8829
TJPA;G2;221;23052;8829;0.2857142857142857;TJPA|23052|221|8829
TJPA;G2;221;23053;6239;0.25;TJPA|23053|221|6239
TJPA;G2;221;23053;8829;0.18181818181818182;TJPA|23053|221|8829
TJPA;G2;413;23082;5566;0.1111111111111111;TJPA|23082|413|5566
TJPA;G2;426;23082;3370;0.17187499999999997;TJPA|23082|426|3370
TJPA;G2;427;23044;10328;0.16666666666666666;TJPA|23044|427|10328
TJPA;G2;427;23052;10241;0.33333333333333337;TJPA|23052|427|10241
TJPA;G2;428;23087;5566;0.2857142857142857;TJPA|23087|428|5566
TJPA;G2;46;23050;10305;0.1388888888888889;TJPA|23050|46|10305
TJPA;G2;47;23032;10445;0.27272727272727276;TJPA|23032|47|10445
TJPA;G2;47;23034;10446;0.2857142857142857;TJPA|23034|47|10446
TJPA;JE;10944;3243;3618;0.17021276595744683;TJPA|3243|10944|3618
TJPA;JE;1106;3230;9587;0.23809523809523808;TJPA|3230|1106|9587
TJPA;JE;1106;3252;10437;0.39999999999999997;TJPA|3252|1106|10437
TJPA;JE;1106;3252;7760;0.20833333333333334;TJPA|3252|1106|7760
TJPA;JE;1106;3252;7767;0.2368421052631579;TJPA|3252|1106|7767
TJPA;JE;1106;3252;7768;0.3684210526315789;TJPA|3252|1106|7768
TJPA;JE;1106;3252;7780;0.29032258064516103;TJPA|3252|1106|7780
TJPA;JE;1106;3255;7767;0.25000000000000006;TJPA|3255|1106|7767
TJPA;JE;1106;3255;7773;0.1923076923076923;TJPA|3255|1106|7773
TJPA;JE;1106;3255;7780;0.17241379310344826;TJPA|3255|1106|7780
TJPA;JE;1106;3261;10433;0.37288135593220373;TJPA|3261|1106|10433
TJPA;JE;1107;3211;10467;0.2777777777777778;TJPA|3211|1107|10467
TJPA;JE;1107;3257;10437;0.2857142857142857;TJPA|3257|1107|10437
TJPA;JE;1107;3257;7698;0.5;TJPA|3257|1107|7698
TJPA;JE;1107;23114;4847;0.25;TJPA|23114|1107|4847
TJPA;JE;1111;3252;6226;0.33333333333333337;TJPA|3252|1111|6226
TJPA;JE;155;3207;10467;0.33333333333333337;TJPA|3207|155|10467
TJPA;JE;156;3207;10437;0.375;TJPA|3207|156|10437
TJPA;JE;156;3207;10467;0.2702702702702702;TJPA|3207|156|10467
TJPA;JE;156;3226;10582;0.19999999999999998;TJPA|3226|156|10582
TJPA;JE;156;3226;7698;0.28124999999999994;TJPA|3226|156|7698
TJPA;JE;156;3230;10467;0.25;TJPA|3230|156|10467
TJPA;JE;156;3261;10433;0.3571428571428571;TJPA|3261|156|10433
TJPA;JE;156;3261;10447;0.2941176470588236;TJPA|3261|156|10447
TJPA;JE;156;3261;10671;0.3333333333333333;TJPA|3261|156|10671
TJPA;JE;156;3268;7767;0.2631578947368421;TJPA|3268|156|7767
TJPA;JE;158;3207;7698;0.27272727272727276;TJPA|3207|158|7698
TJPA;JE;158;3230;10467;0.31034482758620685;TJPA|3230|158|10467
TJPA;JE;158;3239;10441;0.12;TJPA|3239|158|10441
TJPA;JE;158;3261;10671;0.33333333333333337;TJPA|3261|158|10671
TJPA;JE;159;3207;4970;0.32258064516129037;TJPA|3207|159|4970
TJPA;JE;159;3207;4980;0.3636363636363636;TJPA|3207|159|4980
TJPA;JE;159;3207;7690;0.12500000000000003;TJPA|3207|159|7690
TJPA;JE;159;3211;11000;0.375;TJPA|3211|159|11000
TJPA;JE;159;3226;4970;0.2058823529411765;TJPA|3226|159|4970
TJPA;JE;159;3226;9148;0.2745098039215685;TJPA|3226|159|9148
TJPA;JE;159;3230;7703;0.2666666666666667;TJPA|3230|159|7703
TJPA;JE;159;3247;9148;0.5333333333333333;TJPA|3247|159|9148
TJPA;JE;159;3257;4701;0.3076923076923077;TJPA|3257|159|4701
TJPA;JE;159;3257;4970;0.4;TJPA|3257|159|4970
TJPA;JE;159;3257;4980;0.30000000000000004;TJPA|3257|159|4980
TJPA;JE;159;3257;7690;0.12500000000000003;TJPA|3257|159|7690
TJPA;JE;159;3257;7767;0.3333333333333333;TJPA|3257|159|7767
TJPA;JE;159;3257;8808;0.33333333333333337;TJPA|3257|159|8808
TJPA;JE;159;3257;9587;0.16666666666666669;TJPA|3257|159|9587
TJPA;JE;159;3261;10671;0.3333333333333334;TJPA|3261|159|10671
TJPA;JE;159;3261;9148;0.23529411764705882;TJPA|3261|159|9148
TJPA;JE;159;3268;7795;0.33333333333333326;TJPA|3268|159|7795
TJPA;JE;159;13710;10462;0.12500000000000003;TJPA|13710|159|10462
TJPA;JE;159;13710;10468;0.12500000000000003;TJPA|13710|159|10468
TJPA;JE;159;13710;7691;0.14285714285714288;TJPA|13710|159|7691
TJPA;JE;169;3226;10433;0.3076923076923077;TJPA|3226|169|10433
TJPA;JE;1707;3261;10462;0.5;TJPA|3261|1707|10462
TJPA;JE;1727;3189;3402;0.15999999999999998;TJPA|3189|1727|3402
TJPA;JE;1733;3189;287;0.375;TJPA|3189|1733|287
TJPA;JE;26;3261;10433;0.37500000000000006;TJPA|3261|26|10433
TJPA;JE;26;3261;10468;0.4444444444444444;TJPA|3261|26|10468
TJPA;JE;261;3261;9587;0.16666666666666669;TJPA|3261|261|9587
TJPA;JE;261;3261;9609;0.4285714285714286;TJPA|3261|261|9609
TJPA;JE;261;3268;10435;0.5;TJPA|3268|261|10435
TJPA;JE;261;17355;11783;0.5;TJPA|17355|261|11783
TJPA;JE;278;3189;287;0.4;TJPA|3189|278|287
TJPA;JE;278;3189;3386;0.33466135458167334;TJPA|3189|278|3386
TJPA;JE;278;3189;3395;0.3235294117647058;TJPA|3189|278|3395
TJPA;JE;278;3189;3396;0.3043478260869563;TJPA|3189|278|3396
TJPA;JE;278;3189;3397;0.33333333333333337;TJPA|3189|278|3397
TJPA;JE;278;3189;3402;0.3560975609756097;TJPA|3189|278|3402
TJPA;JE;278;3189;3426;0.4374999999999999;TJPA|3189|278|3426
TJPA;JE;278;3189;3433;0.42857142857142866;TJPA|3189|278|3433
TJPA;JE;278;3189;3542;0.4;TJPA|3189|278|3542
TJPA;JE;278;3189;3572;0.2857142857142857;TJPA|3189|278|3572
TJPA;JE;278;3189;3573;0.32558139534883723;TJPA|3189|278|3573
TJPA;JE;278;3189;3581;0.31818181818181823;TJPA|3189|278|3581
TJPA;JE;278;3189;3632;0.3750000000000001;TJPA|3189|278|3632
TJPA;JE;278;3189;3692;0.3283582089552237;TJPA|3189|278|3692
TJPA;JE;278;3189;5851;0.23076923076923073;TJPA|3189|278|5851
TJPA;JE;278;3189;5885;0.23076923076923078;TJPA|3189|278|5885
TJPA;JE;278;3243;3621;0.2608695652173913;TJPA|3243|278|3621
TJPA;JE;278;8232;3402;0.3333333333333333;TJPA|8232|278|3402
TJPA;JE;278;8305;3386;0.15384615384615385;TJPA|8305|278|3386
TJPA;JE;278;8305;3692;0.24999999999999997;TJPA|8305|278|3692
TJPA;JE;278;8314;3396;0.5;TJPA|8314|278|3396
TJPA;JE;278;8314;3401;0.16666666666666669;TJPA|8314|278|3401
TJPA;JE;278;8314;3402;0.375;TJPA|8314|278|3402
TJPA;JE;278;8314;3426;0.16666666666666666;TJPA|8314|278|3426
TJPA;JE;278;8314;3573;0.21428571428571427;TJPA|8314|278|3573
TJPA;JE;278;8314;3607;0.16666666666666666;TJPA|8314|278|3607
TJPA;JE;278;8314;3618;0.423076923076923;TJPA|8314|278|3618
TJPA;JE;278;8314;3632;0.2568807339449541;TJPA|8314|278|3632
TJPA;JE;278;8314;3637;0.31578947368421056;TJPA|8314|278|3637
TJPA;JE;278;8314;3692;0.26027397260273977;TJPA|8314|278|3692
TJPA;JE;278;8314;5885;0.17857142857142858;TJPA|8314|278|5885
TJPA;JE;278;18004;3435;0.19999999999999998;TJPA|18004|278|3435
TJPA;JE;278;18004;3469;0.5;TJPA|18004|278|3469
TJPA;JE;278;18004;3573;0.36666666666666653;TJPA|18004|278|3573
TJPA;JE;278;18004;3621;0.33333333333333337;TJPA|18004|278|3621
TJPA;JE;278;23114;10508;0.4;TJPA|23114|278|10508
TJPA;JE;278;23114;3386;0.349514563106796;TJPA|23114|278|3386
TJPA;JE;278;23114;3395;0.3636363636363636;TJPA|23114|278|3395
TJPA;JE;278;23114;3396;0.5000000000000001;TJPA|23114|278|3396
TJPA;JE;278;23114;3397;0.5263157894736842;TJPA|23114|278|3397
TJPA;JE;278;23114;3402;0.3866666666666666;TJPA|23114|278|3402
TJPA;JE;278;23114;3426;0.5000000000000001;TJPA|23114|278|3426
TJPA;JE;278;23114;3435;0.3043478260869566;TJPA|23114|278|3435
TJPA;JE;278;23114;3542;0.44444444444444453;TJPA|23114|278|3542
TJPA;JE;278;23114;3566;0.19999999999999998;TJPA|23114|278|3566
TJPA;JE;278;23114;3572;0.26315789473684215;TJPA|23114|278|3572
TJPA;JE;278;23114;3573;0.3437499999999999;TJPA|23114|278|3573
TJPA;JE;278;23114;3632;0.4823529411764706;TJPA|23114|278|3632
TJPA;JE;278;23114;3692;0.3846153846153846;TJPA|23114|278|3692
TJPA;JE;278;23114;5844;0.49999999999999994;TJPA|23114|278|5844
TJPA;JE;278;23114;5885;0.4714285714285712;TJPA|23114|278|5885
TJPA;JE;279;23114;3386;0.33333333333333337;TJPA|23114|279|3386
TJPA;JE;279;23114;3573;0.3076923076923077;TJPA|23114|279|3573
TJPA;JE;293;3243;3618;0.30434782608695643;TJPA|3243|293|3618
TJPA;JE;293;3243;3620;0.3076923076923077;TJPA|3243|293|3620
TJPA;JE;293;3243;3621;0.2631578947368419;TJPA|3243|293|3621
TJPA;JE;436;3207;10437;0.3333333333333333;TJPA|3207|436|10437
TJPA;JE;436;3207;10441;0.5;TJPA|3207|436|10441
TJPA;JE;436;3207;10445;0.22727272727272727;TJPA|3207|436|10445
TJPA;JE;436;3207;10461;0.33333333333333337;TJPA|3207|436|10461
TJPA;JE;436;3207;10467;0.4;TJPA|3207|436|10467
TJPA;JE;436;3207;11000;0.375;TJPA|3207|436|11000
TJPA;JE;436;3207;7698;0.46153846153846145;TJPA|3207|436|7698
TJPA;JE;436;3207;7768;0.3333333333333333;TJPA|3207|436|7768
TJPA;JE;436;3211;10433;0.7142857142857143;TJPA|3211|436|10433
TJPA;JE;436;3211;10437;0.34146341463414626;TJPA|3211|436|10437
TJPA;JE;436;3211;10598;0.2222222222222222;TJPA|3211|436|10598
TJPA;JE;436;3211;7626;0.42857142857142855;TJPA|3211|436|7626
TJPA;JE;436;3211;7703;0.31250000000000006;TJPA|3211|436|7703
TJPA;JE;436;3211;9609;0.5714285714285715;TJPA|3211|436|9609
TJPA;JE;436;3211;9992;0.26315789473684215;TJPA|3211|436|9992
TJPA;JE;436;3226;10433;0.27631578947368396;TJPA|3226|436|10433
TJPA;JE;436;3226;10461;0.29166666666666674;TJPA|3226|436|10461
TJPA;JE;436;3226;10467;0.28571428571428575;TJPA|3226|436|10467
TJPA;JE;436;3226;11000;0.20833333333333334;TJPA|3226|436|11000
TJPA;JE;436;3226;7703;0.2682926829268292;TJPA|3226|436|7703
TJPA;JE;436;3226;9587;0.24999999999999997;TJPA|3226|436|9587
TJPA;JE;436;3226;9992;0.12195121951219512;TJPA|3226|436|9992
TJPA;JE;436;3230;7698;0.19999999999999996;TJPA|3230|436|7698
TJPA;JE;436;3230;7703;0.1935483870967742;TJPA|3230|436|7703
TJPA;JE;436;3247;10433;0.4523809523809524;TJPA|3247|436|10433
TJPA;JE;436;3247;10461;0.4375;TJPA|3247|436|10461
TJPA;JE;436;3247;10671;0.5555555555555556;TJPA|3247|436|10671
TJPA;JE;436;3247;4980;0.4444444444444444;TJPA|3247|436|4980
TJPA;JE;436;3247;6226;0.29032258064516137;TJPA|3247|436|6226
TJPA;JE;436;3247;7698;0.36190476190476184;TJPA|3247|436|7698
TJPA;JE;436;3247;7703;0.39999999999999997;TJPA|3247|436|7703
TJPA;JE;436;3247;7768;0.4444444444444444;TJPA|3247|436|7768
TJPA;JE;436;3247;7780;0.4615384615384615;TJPA|3247|436|7780
TJPA;JE;436;3247;9607;0.3428571428571429;TJPA|3247|436|9607
TJPA;JE;436;3247;9610;0.25;TJPA|3247|436|9610
TJPA;JE;436;3252;10945;0.37142857142857144;TJPA|3252|436|10945
TJPA;JE;436;3252;7621;0.31250000000000006;TJPA|3252|436|7621
TJPA;JE;436;3252;7767;0.3125;TJPA|3252|436|7767
TJPA;JE;436;3252;7768;0.18750000000000003;TJPA|3252|436|7768
TJPA;JE;436;3252;7770;0.35714285714285715;TJPA|3252|436|7770
TJPA;JE;436;3252;7772;0.2051282051282051;TJPA|3252|436|7772
TJPA;JE;436;3252;7780;0.2598425196850395;TJPA|3252|436|7780
TJPA;JE;436;3255;10437;0.28571428571428575;TJPA|3255|436|10437
TJPA;JE;436;3255;10443;0.2162162162162163;TJPA|3255|436|10443
TJPA;JE;436;3255;10598;0.25925925925925936;TJPA|3255|436|10598
TJPA;JE;436;3255;10671;0.35714285714285715;TJPA|3255|436|10671
TJPA;JE;436;3255;10945;0.4666666666666667;TJPA|3255|436|10945
TJPA;JE;436;3255;4832;0.1923076923076923;TJPA|3255|436|4832
TJPA;JE;436;3255;6226;0.1934306569343068;TJPA|3255|436|6226
TJPA;JE;436;3255;7620;0.27659574468085096;TJPA|3255|436|7620
TJPA;JE;436;3255;7621;0.25000000000000006;TJPA|3255|436|7621
TJPA;JE;436;3255;7626;0.29411764705882354;TJPA|3255|436|7626
TJPA;JE;436;3255;7627;0.30769230769230765;TJPA|3255|436|7627
TJPA;JE;436;3255;7698;0.1923076923076923;TJPA|3255|436|7698
TJPA;JE;436;3255;7760;0.23030303030303034;TJPA|3255|436|7760
TJPA;JE;436;3255;7761;0.23076923076923075;TJPA|3255|436|7761
TJPA;JE;436;3255;7767;0.25;TJPA|3255|436|7767
TJPA;JE;436;3255;7768;0.2659574468085105;TJPA|3255|436|7768
TJPA;JE;436;3255;7772;0.19047619047619044;TJPA|3255|436|7772
TJPA;JE;436;3255;7780;0.27551020408163285;TJPA|3255|436|7780
TJPA;JE;436;3255;7781;0.28301886792452813;TJPA|3255|436|7781
TJPA;JE;436;3257;10433;0.4;TJPA|3257|436|10433
TJPA;JE;436;3257;10441;0.4;TJPA|3257|436|10441
TJPA;JE;436;3257;10445;0.3750000000000001;TJPA|3257|436|10445
TJPA;JE;436;3257;10484;0.25;TJPA|3257|436|10484
TJPA;JE;436;3257;10491;0.33333333333333337;TJPA|3257|436|10491
TJPA;JE;436;3257;10671;0.35000000000000003;TJPA|3257|436|10671
TJPA;JE;436;3257;11000;0.4285714285714286;TJPA|3257|436|11000
TJPA;JE;436;3257;4701;0.29411764705882354;TJPA|3257|436|4701
TJPA;JE;436;3257;4703;0.4285714285714286;TJPA|3257|436|4703
TJPA;JE;436;3257;4980;0.22058823529411759;TJPA|3257|436|4980
TJPA;JE;436;3257;6226;0.13333333333333336;TJPA|3257|436|6226
TJPA;JE;436;3257;7626;0.33333333333333337;TJPA|3257|436|7626
TJPA;JE;436;3257;7698;0.25;TJPA|3257|436|7698
TJPA;JE;436;3257;7703;0.3703703703703703;TJPA|3257|436|7703
TJPA;JE;436;3257;7711;0.28571428571428575;TJPA|3257|436|7711
TJPA;JE;436;3257;7760;0.28571428571428575;TJPA|3257|436|7760
TJPA;JE;436;3257;7768;0.3333333333333333;TJPA|3257|436|7768
TJPA;JE;436;3257;7772;0.38888888888888884;TJPA|3257|436|7772
TJPA;JE;436;3257;7780;0.33870967741935465;TJPA|3257|436|7780
TJPA;JE;436;3257;7781;0.46153846153846156;TJPA|3257|436|7781
TJPA;JE;436;3257;8808;0.3255813953488371;TJPA|3257|436|8808
TJPA;JE;436;3257;9587;0.27027027027027023;TJPA|3257|436|9587
TJPA;JE;436;3257;9606;0.3478260869565218;TJPA|3257|436|9606
TJPA;JE;436;3257;9610;0.4166666666666666;TJPA|3257|436|9610
TJPA;JE;436;3257;9992;0.33734939759036114;TJPA|3257|436|9992
TJPA;JE;436;3259;7703;0.14285714285714282;TJPA|3259|436|7703
TJPA;JE;436;3261;10433;0.34374999999999983;TJPA|3261|436|10433
TJPA;JE;436;3261;10462;0.5;TJPA|3261|436|10462
TJPA;JE;436;3261;10671;0.3468634686346865;TJPA|3261|436|10671
TJPA;JE;436;3261;11000;0.30000000000000004;TJPA|3261|436|11000
TJPA;JE;436;3261;7621;0.4545454545454545;TJPA|3261|436|7621
TJPA;JE;436;3261;7711;0.4444444444444444;TJPA|3261|436|7711
TJPA;JE;436;3261;7772;0.4545454545454545;TJPA|3261|436|7772
TJPA;JE;436;3261;7773;0.3076923076923077;TJPA|3261|436|7773
TJPA;JE;436;3261;7780;0.34285714285714286;TJPA|3261|436|7780
TJPA;JE;436;3261;8808;0.3793103448275863;TJPA|3261|436|8808
TJPA;JE;436;3261;9148;0.36363636363636365;TJPA|3261|436|9148
TJPA;JE;436;3261;9587;0.26829268292682923;TJPA|3261|436|9587
TJPA;JE;436;3261;9597;0.5;TJPA|3261|436|9597
TJPA;JE;436;3261;9606;0.3846153846153845;TJPA|3261|436|9606
TJPA;JE;436;3261;9607;0.4;TJPA|3261|436|9607
TJPA;JE;436;3261;9992;0.23529411764705888;TJPA|3261|436|9992
TJPA;JE;436;3268;10433;0.4593023255813953;TJPA|3268|436|10433
TJPA;JE;436;3268;10441;0.4;TJPA|3268|436|10441
TJPA;JE;436;3268;10462;0.4375;TJPA|3268|436|10462
TJPA;JE;436;3268;10486;0.5;TJPA|3268|436|10486
TJPA;JE;436;3268;10598;0.3571428571428572;TJPA|3268|436|10598
TJPA;JE;436;3268;10671;0.5555555555555556;TJPA|3268|436|10671
TJPA;JE;436;3268;10945;0.5555555555555556;TJPA|3268|436|10945
TJPA;JE;436;3268;11000;0.4999999999999999;TJPA|3268|436|11000
TJPA;JE;436;3268;3650;0.42857142857142855;TJPA|3268|436|3650
TJPA;JE;436;3268;6226;0.3653846153846153;TJPA|3268|436|6226
TJPA;JE;436;3268;7703;0.4648648648648648;TJPA|3268|436|7703
TJPA;JE;436;3268;7715;0.38461538461538464;TJPA|3268|436|7715
TJPA;JE;436;3268;7760;0.4193548387096774;TJPA|3268|436|7760
TJPA;JE;436;3268;7767;0.4375;TJPA|3268|436|7767
TJPA;JE;436;3268;7772;0.3076923076923076;TJPA|3268|436|7772
TJPA;JE;436;3268;7780;0.43902439024390255;TJPA|3268|436|7780
TJPA;JE;436;3268;8893;0.5;TJPA|3268|436|8893
TJPA;JE;436;3268;9148;0.43749999999999994;TJPA|3268|436|9148
TJPA;JE;436;3268;9587;0.7142857142857144;TJPA|3268|436|9587
TJPA;JE;436;3268;9596;0.38461538461538464;TJPA|3268|436|9596
TJPA;JE;436;3268;9610;0.3999999999999999;TJPA|3268|436|9610
TJPA;JE;436;3268;9992;0.35294117647058854;TJPA|3268|436|9992
TJPA;JE;436;8312;10433;0.5;TJPA|8312|436|10433
TJPA;JE;436;23114;11974;0.24999999999999997;TJPA|23114|436|11974
TJPA;JE;436;23114;7698;0.2692307692307693;TJPA|23114|436|7698
TJPA;JE;7;3247;9607;0.375;TJPA|3247|7|9607
TJPA;JE;7;3252;9607;0.2307692307692308;TJPA|3252|7|9607
TJPB;G1;10943;6013;10508;0.14705882352941177;TJPB|6013|10943|10508
TJPB;G1;10943;6013;3416;0.15254237288135591;TJPB|6013|10943|3416
TJPB;G1;10943;7356;5560;0.1621621621621622;TJPB|7356|10943|5560
TJPB;G1;10943;8880;10948;0.24242424242424254;TJPB|8880|10943|10948
TJPB;G1;10943;8880;3396;0.37500000000000006;TJPB|8880|10943|3396
TJPB;G1;10943;8880;5556;0.17500000000000002;TJPB|8880|10943|5556
TJPB;G1;10943;8880;9661;0.2647058823529412;TJPB|8880|10943|9661
TJPB;G1;10943;13149;5560;0.11842105263157895;TJPB|13149|10943|5560
TJPB;G1;10944;7356;3632;0.20930232558139533;TJPB|7356|10944|3632
TJPB;G1;1116;6017;9518;0.4;TJPB|6017|1116|9518
TJPB;G1;1268;6118;3402;0.22857142857142868;TJPB|6118|1268|3402
TJPB;G1;1268;14104;10952;0.13513513513513514;TJPB|14104|1268|10952
TJPB;G1;1268;14104;3402;0.10447761194029848;TJPB|14104|1268|3402
TJPB;G1;1288;6808;10907;0.11764705882352944;TJPB|6808|1288|10907
TJPB;G1;1714;7352;10906;0.10526315789473684;TJPB|7352|1714|10906
TJPB;G1;1733;7498;9830;0.11999999999999995;TJPB|7498|1733|9830
TJPB;G1;272;7356;3395;0.19047619047619044;TJPB|7356|272|3395
TJPB;G1;272;7509;9744;0.13999999999999996;TJPB|7509|272|9744
TJPB;G1;278;6017;3632;0.27777777777777785;TJPB|6017|278|3632
TJPB;G1;278;6047;3632;0.16129032258064502;TJPB|6047|278|3632
TJPB;G1;279;6010;3370;0.17241379310344826;TJPB|6010|279|3370
TJPB;G1;279;6011;3370;0.10447761194029848;TJPB|6011|279|3370
TJPB;G1;279;6011;9915;0.3;TJPB|6011|279|9915
TJPB;G1;279;6048;3416;0.14893617021276592;TJPB|6048|279|3416
TJPB;G1;279;6048;3419;0.21875000000000008;TJPB|6048|279|3419
TJPB;G1;279;6048;3420;0.11764705882352938;TJPB|6048|279|3420
TJPB;G1;279;6048;3458;0.18604651162790695;TJPB|6048|279|3458
TJPB;G1;279;6048;3533;0.1379310344827586;TJPB|6048|279|3533
TJPB;G1;279;6048;3632;0.10169491525423725;TJPB|6048|279|3632
TJPB;G1;279;6048;5555;0.12121212121212119;TJPB|6048|279|5555
TJPB;G1;279;6048;5556;0.11111111111111109;TJPB|6048|279|5556
TJPB;G1;279;6048;9678;0.1282051282051282;TJPB|6048|279|9678
TJPB;G1;279;6140;3372;0.11764705882352937;TJPB|6140|279|3372
TJPB;G1;279;6140;3633;0.11363636363636362;TJPB|6140|279|3633
TJPB;G1;279;6156;3370;0.11602209944751389;TJPB|6156|279|3370
TJPB;G1;279;6156;3431;0.13999999999999999;TJPB|6156|279|3431
TJPB;G1;279;6812;3386;0.13043478260869565;TJPB|6812|279|3386
TJPB;G1;279;6812;3633;0.10769230769230767;TJPB|6812|279|3633
TJPB;G1;279;6875;3632;0.20833333333333331;TJPB|6875|279|3632
TJPB;G1;279;6883;3416;0.11111111111111109;TJPB|6883|279|3416
TJPB;G1;279;8880;3370;0.38095238095238093;TJPB|8880|279|3370
TJPB;G1;279;8880;3395;0.1944444444444445;TJPB|8880|279|3395
TJPB;G1;279;8880;3632;0.14893617021276595;TJPB|8880|279|3632
TJPB;G1;279;8880;9661;0.18181818181818174;TJPB|8880|279|9661
TJPB;G1;279;13149;3386;0.10144927536231883;TJPB|13149|279|3386
TJPB;G1;279;14105;3426;0.17777777777777776;TJPB|14105|279|3426
TJPB;G1;279;14114;9675;0.16;TJPB|14114|279|9675
TJPB;G1;280;6011;7929;0.6666666666666666;TJPB|6011|280|7929
TJPB;G1;280;6113;3402;0.26666666666666666;TJPB|6113|280|3402
TJPB;G1;280;6113;3632;0.2;TJPB|6113|280|3632
TJPB;G1;280;6113;9661;0.26666666666666666;TJPB|6113|280|9661
TJPB;G1;280;6813;3608;0.14285714285714288;TJPB|6813|280|3608
TJPB;G1;280;6875;3632;0.1428571428571429;TJPB|6875|280|3632
TJPB;G1;280;14104;3386;0.2857142857142858;TJPB|14104|280|3386
TJPB;G1;282;6011;3372;0.11891891891891893;TJPB|6011|282|3372
TJPB;G1;283;5569;3419;0.125;TJPB|5569|283|3419
TJPB;G1;283;6047;3386;0.1627906976744186;TJPB|6047|283|3386
TJPB;G1;283;6047;3633;0.16216216216216214;TJPB|6047|283|3633
TJPB;G1;283;6048;3607;0.10638297872340424;TJPB|6048|283|3607
TJPB;G1;283;6051;3632;0.20454545454545447;TJPB|6051|283|3632
TJPB;G1;283;6059;3397;0.11904761904761904;TJPB|6059|283|3397
TJPB;G1;283;6139;10007;0.125;TJPB|6139|283|10007
TJPB;G1;283;6140;3632;0.12244897959183669;TJPB|6140|283|3632
TJPB;G1;283;6156;3435;0.15384615384615388;TJPB|6156|283|3435
TJPB;G1;283;6156;3632;0.13471502590673573;TJPB|6156|283|3632
TJPB;G1;283;6156;3633;0.11167512690355329;TJPB|6156|283|3633
TJPB;G1;283;6158;5560;0.12820512820512822;TJPB|6158|283|5560
TJPB;G1;283;6808;5560;0.1411764705882353;TJPB|6808|283|5560
TJPB;G1;283;6812;5560;0.10416666666666666;TJPB|6812|283|5560
TJPB;G1;283;6812;9676;0.12903225806451613;TJPB|6812|283|9676
TJPB;G1;283;6820;5560;0.14705882352941174;TJPB|6820|283|5560
TJPB;G1;283;6875;3632;0.1153846153846154;TJPB|6875|283|3632
TJPB;G1;283;6875;3633;0.17333333333333326;TJPB|6875|283|3633
TJPB;G1;283;6883;10948;0.12765957446808507;TJPB|6883|283|10948
TJPB;G1;283;6883;5560;0.1290322580645161;TJPB|6883|283|5560
TJPB;G1;283;6883;7945;0.15909090909090906;TJPB|6883|283|7945
TJPB;G1;283;7356;3632;0.15625000000000003;TJPB|7356|283|3632
TJPB;G1;283;7569;3633;0.10638297872340424;TJPB|7569|283|3633
TJPB;G1;283;8880;9678;0.47368421052631576;TJPB|8880|283|9678
TJPB;G1;283;13149;3396;0.1044776119402985;TJPB|13149|283|3396
TJPB;G1;283;13149;3632;0.14583333333333334;TJPB|13149|283|3632
TJPB;G1;283;14104;5560;0.13913043478260873;TJPB|14104|283|5560
TJPB;G1;283;14114;5560;0.15625;TJPB|14114|283|5560
TJPB;G1;333;7354;10952;0.10256410256410257;TJPB|7354|333|10952
TJPB;G1;333;7534;11854;0.1666666666666667;TJPB|7534|333|11854
TJPB;G1;355;6011;11782;0.16666666666666666;TJPB|6011|355|11782
TJPB;G1;355;6011;11783;0.22222222222222224;TJPB|6011|355|11783
TJPB;G1;355;6051;11782;0.39999999999999997;TJPB|6051|355|11782
TJPB;G1;386;6038;3607;0.1111111111111111;TJPB|6038|386|3607
TJPB;G1;386;6047;10908;0.2;TJPB|6047|386|10908
TJPB;G1;386;6146;10635;0.2;TJPB|6146|386|10635
TJPB;G1;386;6810;10907;0.2727272727272727;TJPB|6810|386|10907
TJPB;G1;386;7526;3419;0.17647058823529413;TJPB|7526|386|3419
TJPB;G1;386;72357;10908;0.33333333333333337;TJPB|72357|386|10908
TJPB;G2;413;21912;7942;0.10416666666666669;TJPB|21912|413|7942
TJPB;JE;436;7464;10467;0.2;TJPB|7464|436|10467
TJPE;G1;10943;6938;3406;0.1333333333333333;TJPE|6938|10943|3406
TJPE;G1;10943;6953;7929;0.11764705882352941;TJPE|6953|10943|7929
TJPE;G1;10943;6994;3608;0.12987012987012989;TJPE|6994|10943|3608
TJPE;G1;10943;7009;3632;0.1842105263157895;TJPE|7009|10943|3632
TJPE;G1;10943;7013;3632;0.10526315789473685;TJPE|7013|10943|3632
TJPE;G1;10943;7030;3633;0.16494845360824748;TJPE|7030|10943|3633
TJPE;G1;10943;7031;3632;0.13043478260869565;TJPE|7031|10943|3632
TJPE;G1;10943;7050;3576;0.10256410256410257;TJPE|7050|10943|3576
TJPE;G1;10943;7050;5885;0.19444444444444448;TJPE|7050|10943|5885
TJPE;G1;10943;7080;3632;0.23529411764705876;TJPE|7080|10943|3632
TJPE;G1;10943;7102;3386;0.18181818181818174;TJPE|7102|10943|3386
TJPE;G1;10943;7102;3632;0.11764705882352938;TJPE|7102|10943|3632
TJPE;G1;10943;7102;5560;0.12307692307692308;TJPE|7102|10943|5560
TJPE;G1;10943;7127;3633;0.1726618705035972;TJPE|7127|10943|3633
TJPE;G1;10943;7145;3632;0.27999999999999997;TJPE|7145|10943|3632
