classeProcessual;codigoLocalidade;orgaoJulgador_codigoOrgao;assunto_codigoNacional;codigo_ultima_movimentacao;mes_ajuizamento;alvo_processos_mais_rapidos;G1;G2;JE;TR;CRIMINAL;CIVIL;JUIZADOS;EXECUTIVOS;OUTROS;PEQUENO;MÉDIO;GRANDE
1116;1;13597;6017;246;1;RAPIDO;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;RAPIDO;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;1;NORMAL;1;0;0;0;0;0;0;1;0;0;1;0
1116;1;13597;6017;246;4;RAPIDO;1;0;0;0;0;0;0;1;0;0;1;0
1118;1;13597;9518;246;1;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1232;1;6574;8828;246;2;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1232;1;6574;8828;246;3;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1232;1;6584;8828;246;4;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1268;1;6715;3397;246;3;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1268;10;16327;10949;246;3;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1268;12;12144;10949;246;3;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1268;12;12144;10949;246;3;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1268;13;16282;10949;246;3;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1268;13;67792;10949;246;3;RAPIDO;1;0;0;0;1;0;0;0;0;0;1;0
1268;15;67792;10949;246;3;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1268;16;7057;10949;246;3;RAPIDO;1;0;0;0;1;0;0;0;0;0;1;0
1268;3;6595;10949;246;3;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1268;3;6595;10949;246;3;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1268;3;6595;10949;246;3;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1268;3;6595;10949;246;3;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1268;3;6595;287;246;3;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1268;3;6595;10949;246;3;RAPIDO;1;0;0;0;1;0;0;0;0;0;1;0
1268;3;16280;10949;246;3;RAPIDO;1;0;0;0;1;0;0;0;0;0;1;0
1268;3;6595;10949;246;3;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1268;4;17241;3402;246;3;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1268;4;17241;3402;246;3;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1268;5;42947;10949;246;3;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1268;5;42947;10949;246;3;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1268;5;42947;10949;246;3;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1268;5;42947;3397;246;3;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1268;5;42947;5560;246;3;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1268;5;42947;3397;246;3;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1268;6;16283;10949;246;3;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1294;1;6764;7949;246;3;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1294;1;6764;7949;246;3;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1294;1;6764;7725;246;3;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1294;16;80292;10464;246;3;RAPIDO;1;0;0;0;0;1;0;0;0;0;1;0
1294;6;7049;899;246;3;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1295;1;6639;899;246;2;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1295;4;6932;899;246;1;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1682;1;6764;7925;246;2;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1682;1;6764;7725;22;3;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;1;6574;10445;246;1;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;1;7097;10445;246;1;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;1;7097;10445;246;1;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;1;6549;10445;246;1;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;1;6567;10445;246;1;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;1;6563;10445;246;1;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;1;6579;10445;246;2;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;1;6553;10445;246;2;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;1;6584;10445;246;2;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;1;6551;10445;246;2;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;1;6579;10445;246;3;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;1;6567;10445;246;3;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;1;6604;10445;246;3;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;1;6558;10445;246;3;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;1;6586;10445;246;4;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;1;6604;10444;246;4;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;1;6549;10677;246;4;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;1;13596;10445;246;4;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;10;7046;10445;246;3;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;11;13333;10445;246;2;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;11;13333;10445;246;4;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;11;13333;10445;246;5;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;12;12145;10445;246;1;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;14;43064;1156;246;3;RAPIDO;1;0;0;0;0;1;0;0;0;0;1;0
1707;3;6570;10445;246;1;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;3;6568;10445;246;2;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;3;6568;10445;246;3;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;3;6568;10445;246;3;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;3;6568;10445;246;3;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;3;6767;10445;246;4;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;3;6570;10445;246;4;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;3;6570;10445;246;4;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;3;6568;10445;246;5;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;3;6568;9148;246;5;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;4;6789;10445;246;3;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;4;6789;10445;246;3;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;4;13596;10445;246;4;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;5;6943;10445;246;3;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;5;6966;7698;246;4;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;6;7049;10445;246;1;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;6;7052;7698;246;2;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;6;7049;10445;246;4;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;6;7052;10445;246;5;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;7;7094;7698;246;2;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;7;7097;10445;246;3;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;7;7097;10445;246;4;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;7;7097;10445;246;5;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;8;6943;10445;246;3;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;9;6987;10445;246;1;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;9;6987;10445;246;1;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;9;6987;7698;246;3;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;9;13594;10445;246;3;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1707;9;13594;10445;246;3;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1709;1;13596;10655;246;2;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1709;2;74619;10445;246;3;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
1714;1;6745;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;6745;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;12923;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;12923;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;6745;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;6745;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;6745;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;43067;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;43067;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;12923;7942;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;6745;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;43067;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;43067;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;12923;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;6745;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;6745;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;6745;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;12923;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;6745;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;43067;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;6745;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;6745;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;6745;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;12923;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;43067;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;6745;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;12923;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;6745;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;12923;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;6745;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;12923;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;43067;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;6745;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;6745;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;12923;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;6745;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;43067;3416;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;12923;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1714;1;12923;7791;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;1;6745;7942;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;1;12923;7942;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;1;43067;7942;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;1;12923;7942;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;1;12923;7942;246;3;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;1;12923;7942;246;3;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;1;12923;7942;246;4;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;1;6745;7942;246;4;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;1;12923;7942;246;4;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;1;6745;7942;246;5;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;1;12923;7942;246;5;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;1;12923;7942;246;5;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;1;6745;7942;246;6;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;1;6745;7942;246;6;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;1;6745;7942;246;7;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;1;12923;7942;246;7;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;1;12923;7942;246;7;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;1;6745;7942;246;7;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;1;12923;7942;246;7;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;1;12923;7942;246;7;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;1;12923;7942;246;7;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;1;6745;7942;246;7;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;1;6745;7942;246;7;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;1;6745;7942;246;7;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;1;12923;7942;246;7;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;1;12923;7942;246;8;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;1;43067;7942;246;8;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;1;6745;7942;246;8;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;1;12923;7942;246;8;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;1;6745;7942;246;9;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;1;6745;7942;246;9;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;1;6745;7942;246;9;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;1;12923;7942;246;9;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;1;6745;7942;246;9;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;1;6745;7942;246;9;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;3;42873;3632;246;3;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
1727;4;17241;10949;246;3;RAPIDO;1;0;0;0;1;0;0;0;0;0;1;0
1727;9;7010;3435;246;3;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
10943;1;13122;10949;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
10943;1;12139;10949;246;4;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
10943;11;13334;3632;246;5;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
10943;14;6625;3632;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
10943;14;6625;3632;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
10943;14;43065;1209;246;1;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
10943;14;43065;3632;246;3;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
10943;14;43065;287;246;3;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
10943;14;43065;287;246;4;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
10943;14;6637;287;246;5;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
10943;14;6630;287;246;6;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
10943;14;43065;287;246;6;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
10943;14;6641;3632;246;7;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
10943;14;43065;287;246;7;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
10943;14;43065;3632;246;8;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
10943;14;43065;287;246;9;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
10943;14;6644;287;246;9;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
10943;3;6582;3632;246;2;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
10943;3;6582;3436;246;8;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
10943;3;6582;3632;246;8;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
10943;3;6582;3416;246;9;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
10943;4;17241;10949;246;3;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
10943;7;7040;3632;246;9;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
10943;9;6998;10949;246;3;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
10944;1;13334;1209;246;2;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
10944;1;38;5885;246;3;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
10944;3;6595;5560;246;7;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
10944;8;6951;287;246;7;NORMAL;1;0;0;0;1;0;0;0;0;0;1;0
10944;9;74626;1209;246;7;RAPIDO;1;0;0;0;1;0;0;0;0;0;1;0
12078;1;6739;899;246;3;RAPIDO;1;0;0;0;0;1;0;0;0;0;1;0
12119;1;6558;4939;246;3;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
12134;1;14148;9196;246;3;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
12135;1;6752;9196;246;3;RAPIDO;1;0;0;0;0;1;0;0;0;0;1;0
12135;1;6760;9196;246;3;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
12135;14;43064;1156;246;3;RAPIDO;1;0;0;0;0;1;0;0;0;0;1;0
12154;1;81390;9148;246;3;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
12154;1;81390;9148;246;3;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
12154;1;81390;9603;246;3;RAPIDO;1;0;0;0;0;1;0;0;0;0;1;0
12154;1;81391;10880;246;3;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
12154;1;81391;11000;246;3;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
12154;1;81392;11000;246;3;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
12154;1;6574;7717;246;4;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
12154;1;81392;10467;246;4;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
12154;1;81391;10467;246;4;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
12154;1;6560;10685;246;4;RAPIDO;1;0;0;0;0;1;0;0;0;0;1;0
12154;1;81392;11000;246;4;RAPIDO;1;0;0;0;0;1;0;0;0;0;1;0
12154;1;6574;9607;246;4;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
12154;1;6566;4972;246;4;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
12154;1;6576;7691;246;4;RAPIDO;1;0;0;0;0;1;0;0;0;0;1;0
12154;1;81392;10467;246;4;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
12154;1;6655;4980;246;4;RAPIDO;1;0;0;0;0;1;0;0;0;0;1;0
12154;1;13596;4972;246;4;RAPIDO;1;0;0;0;0;1;0;0;0;0;1;0
12154;1;6600;9148;246;4;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
12154;1;81391;4970;246;4;RAPIDO;1;0;0;0;0;1;0;0;0;0;1;0
12154;1;6584;9603;246;5;RAPIDO;1;0;0;0;0;1;0;0;0;0;1;0
12154;1;6586;7717;246;5;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
12154;1;81391;10467;246;5;NORMAL;1;0;0;0;0;1;0;0;0;0;1;0
